Not from the PIG dataset - created manually from RoboPianist shipped fingerings
0	0	0.255209	C5	41	0	0	2
1	0.031250	0.645834	C3	32	0	1	-5
2	0.531250	0.692709	C4	38	0	1	-1
3	0.536459	0.729167	C5	49	0	0	1
4	1.046875	1.380209	G5	44	0	0	4
5	1.072917	1.666667	E4	27	0	1	-2
6	1.562500	1.880209	G5	46	0	0	4
7	1.583334	2.171875	C4	29	0	1	-4
8	2.083334	2.453125	A5	51	0	0	5
9	2.083334	2.770834	F4	42	0	1	-1
10	2.609375	2.854167	A5	41	0	0	5
11	2.619792	3.234375	C4	17	0	1	-4
12	3.130209	3.468750	G5	38	0	0	4
13	3.140625	3.734375	E4	26	0	1	-2
14	3.666667	3.901042	G5	43	0	0	5
15	3.671875	3.864584	C4	29	0	1	-4
16	4.161459	4.531250	F5	48	0	0	4
17	4.171875	4.755209	D4	41	0	1	-1
18	4.687500	4.979167	F5	43	0	0	4
19	4.697917	5.260417	B3	42	0	1	-2
20	5.213542	5.848959	C4	34	0	1	-1
21	5.218750	5.531250	E5	48	0	0	3
22	5.734375	6.343750	A3	46	0	1	-2
23	5.739584	6.010417	E5	43	0	0	3
24	6.265625	6.427084	D5	44	0	0	2
25	6.276042	6.817709	F3	41	0	1	-4
26	6.557292	6.619792	E5	45	0	0	3
27	6.656250	6.708334	D5	40	0	0	2
28	6.708334	6.776042	E5	47	0	0	3
29	6.791667	7.260417	D5	61	0	0	2
30	6.817709	7.578125	G3	38	0	1	-2
31	7.203125	7.500000	E5	44	0	0	3
32	7.463542	7.854167	C5	37	0	0	1
33	7.489584	7.786459	C3	36	0	1	-5
