0	0.000000	0.334559	A#3	49	0	0	-2
1	0.000000	0.502206	A#4	49	0	0	1
2	0.352941	0.519853	C#4	49	0	0	-1
3	0.529412	0.863970	A#3	49	0	0	-2
4	0.529412	1.031617	F5	49	0	0	4
5	0.882352	1.049264	C#4	49	0	0	-1
6	1.058823	1.393382	A#3	49	0	0	-2
7	1.058823	1.309558	D#5	49	0	0	3
8	1.411764	1.578676	C#4	49	0	0	-1
9	1.588234	1.922793	A#3	49	0	0	-2
10	1.588234	1.922793	D#5	49	0	0	3
11	1.941175	2.108087	C#4	49	0	0	-1
12	1.941175	2.108087	C#5	49	0	0	2
13	2.117646	2.452205	A#3	49	0	0	-2
14	2.117646	2.368381	D#5	49	0	0	3
15	2.470587	2.637499	C#4	49	0	0	-1
16	2.647057	2.981616	A#3	49	0	0	-2
17	2.647057	2.981616	D#5	49	0	0	3
18	2.999998	3.166910	C#4	49	0	0	-1
19	2.999998	3.166910	F5	49	0	0	4
20	3.176469	3.511028	A#3	49	0	0	-2
21	3.176469	3.511028	D#5	49	0	0	3
22	3.529410	3.696322	C#4	49	0	0	-1
23	3.529410	3.696322	C#5	49	0	0	2
24	3.705881	4.040439	A#3	49	0	0	-2
25	3.705881	4.040439	A#4	49	0	0	1
26	4.058821	4.225733	C#4	49	0	0	-1
27	4.058821	4.225733	G#4	49	0	0	2
28	4.235292	4.737498	A#4	49	0	0	1
29	4.235292	4.569851	F#3	49	0	0	-4
30	4.588233	4.755145	C#4	49	0	0	-1
31	4.764704	5.099262	F#3	49	0	0	-4
32	4.764704	5.266909	F5	49	0	0	4
33	5.117644	5.284556	C#4	49	0	0	-1
34	5.294115	5.544850	D#5	49	0	0	3
35	5.294115	5.628674	F#3	49	0	0	-4
36	5.647056	5.813968	C#4	49	0	0	-1
37	5.823526	6.158085	D#5	49	0	0	3
38	5.823526	6.158085	F#3	49	0	0	-4
39	6.176468	6.343379	C#4	49	0	0	-1
40	6.176468	6.343379	C#5	49	0	0	2
41	6.352938	6.687497	A3	49	0	0	-3
42	6.352938	6.603673	D#5	49	0	0	3
43	6.705879	6.872791	C4	49	0	0	-1
44	6.882350	7.216908	A3	49	0	0	-3
45	6.882350	7.216908	D#5	49	0	0	3
46	7.235290	7.402202	C4	49	0	0	-1
47	7.235290	7.402202	F5	49	0	0	4
48	7.411761	7.746320	A3	49	0	0	-3
49	7.411761	7.746320	D#5	49	0	0	3
50	7.764702	7.931614	C#5	49	0	0	2
51	7.764702	7.931614	C4	49	0	0	-1
52	7.941173	8.275731	A#4	49	0	0	1
53	7.941173	8.275731	A3	49	0	0	-3
54	8.294113	8.461025	C4	49	0	0	-1
55	8.294113	8.461025	G#4	49	0	0	2
56	8.470584	8.805143	A#3	49	0	0	-2
57	8.470584	8.972790	A#4	49	0	0	1
58	8.823525	8.990437	C#4	49	0	0	-1
59	8.999996	9.334554	A#3	49	0	0	-2
60	8.999996	9.502201	C#5	49	0	0	2
61	9.352937	9.519848	C#4	49	0	0	-1
62	9.529407	9.863966	A#3	49	0	0	-2
63	9.529407	10.199260	A#4	80	0	0	1
64	9.529407	10.199260	A#5	80	0	0	5
65	9.529407	10.199260	C#5	80	0	0	2
66	9.882348	10.049260	C#4	49	0	0	-1
67	10.058818	10.393377	A#3	49	0	0	-2
68	10.411760	10.578671	C#4	49	0	0	-1
69	10.588230	10.922789	A#3	49	0	0	-2
70	10.588230	11.258083	F4	80	0	0	1
71	10.588230	11.258083	F5	80	0	0	5
72	10.941171	11.108083	C#4	49	0	0	-1
73	11.117641	11.452200	A#3	49	0	0	-2
74	11.470583	11.637494	C#4	49	0	0	-1
75	11.470583	11.637494	F5	49	0	0	5
76	11.647053	11.981612	A#3	49	0	0	-2
77	11.647053	11.981612	D#5	49	0	0	4
78	11.999994	12.166906	C#4	49	0	0	-1
79	11.999994	12.166906	C#5	49	0	0	3
80	12.176464	12.511023	A#3	49	0	0	-2
81	12.176464	12.511023	A#4	49	0	0	1
82	12.529405	12.696317	C#4	49	0	0	-1
83	12.529405	12.696317	G#4	49	0	0	2
84	12.705876	13.208082	A#4	49	0	0	1
85	12.705876	13.040435	F#3	49	0	0	-4
86	13.058817	13.225729	C#4	49	0	0	-1
87	13.235288	13.737493	C#5	49	0	0	2
88	13.235288	13.569846	F#3	49	0	0	-4
89	13.588228	13.755140	C#4	49	0	0	-1
90	13.764699	14.434552	A#4	80	0	0	1
91	13.764699	14.434552	A#5	80	0	0	5
92	13.764699	14.434552	C#5	80	0	0	2
93	13.764699	14.099258	F#3	49	0	0	-4
94	14.117640	14.284552	C#4	49	0	0	-1
95	14.294111	14.628669	F#3	49	0	0	-4
96	14.647051	14.813963	C#4	49	0	0	-1
97	14.823522	15.158081	A3	49	0	0	-3
98	14.823522	16.163963	A4	80	0	0	1
99	14.823522	16.163963	A5	80	0	0	5
100	15.176463	15.343375	C4	49	0	0	-1
101	15.352934	15.687492	A3	49	0	0	-3
102	15.705875	15.872786	C4	49	0	0	-1
103	15.882345	16.216904	A3	49	0	0	-3
104	16.235286	16.402198	C4	49	0	0	-1
105	16.411756	16.746315	A3	49	0	0	-3
106	16.764698	16.931609	C4	49	0	0	-1
107	16.941168	17.275727	A#3	49	0	0	-2
108	16.941168	17.443374	A#4	49	0	0	1
109	17.294109	17.461021	C#4	49	0	0	-1
110	17.470579	17.805138	A#3	49	0	0	-2
111	17.470579	17.972785	F5	49	0	0	4
112	17.823521	17.990432	C#4	49	0	0	-1
113	17.999991	18.334550	A#3	49	0	0	-2
114	17.999991	18.250726	D#5	49	0	0	3
115	18.352932	18.519844	C#4	49	0	0	-1
116	18.529402	18.863961	A#3	49	0	0	-2
117	18.529402	18.863961	D#5	49	0	0	3
118	18.882344	19.049255	C#4	49	0	0	-1
119	18.882344	19.049255	C#5	49	0	0	2
120	19.058814	19.393373	A#3	49	0	0	-2
121	19.058814	19.309549	D#5	49	0	0	3
122	19.411755	19.578667	C#4	49	0	0	-1
